,PVMATH,PVREAD,PVSCIE,PVMCCR,PVMCQN,PVMCSS,PVMCUD,PVMPEM,PVMPFS,PVMPIN,PVMPRE
3930,0,3,3,2,2,2,2,2,2,2,2
3931,1,2,2,2,2,3,2,3,3,3,3
3932,0,1,1,1,1,1,1,1,1,1,1
3933,1,3,3,2,3,2,3,3,3,4,2
3934,0,1,1,1,1,1,1,1,1,1,1
3935,1,4,4,4,4,4,4,4,4,4,4
3936,1,2,4,4,4,4,4,4,4,4,4
3937,0,3,3,3,3,2,2,2,3,3,2
3938,0,4,2,2,1,1,1,1,1,2,1
3939,1,4,4,4,4,4,4,4,4,4,4
3940,0,1,1,1,1,1,1,1,1,1,1
3941,0,1,2,2,2,2,2,2,2,2,2
3942,1,4,4,3,4,3,4,3,3,3,3
3943,0,2,3,2,2,2,2,2,2,3,3
3944,1,3,4,4,4,4,4,4,4,4,4
3945,0,2,2,2,3,2,2,2,2,2,2
3946,1,3,3,3,3,3,3,4,3,4,3
3947,1,4,4,4,4,4,4,4,4,4,4
3948,0,1,1,1,1,1,1,1,1,1,1
3949,1,4,4,4,4,4,4,4,4,4,4
3950,1,4,4,4,4,3,4,4,4,4,4
3951,1,3,2,3,2,3,3,3,3,3,3
3952,0,1,1,1,1,1,1,1,1,1,1
3953,1,3,2,3,3,3,2,3,3,3,2
3954,0,4,2,2,2,3,2,3,2,2,3
3955,0,1,1,1,1,1,1,1,1,1,1
3956,0,2,2,1,1,2,2,1,2,1,1
3957,1,3,3,4,4,4,4,4,4,4,4
3958,0,3,2,3,2,3,2,2,3,2,3
3959,0,1,2,1,1,1,1,1,1,1,1
3960,1,4,4,4,4,4,4,4,4,4,4
3961,1,4,4,3,3,3,3,3,2,3,3
3962,0,2,3,2,2,2,2,2,2,2,2
3963,1,4,4,4,4,4,4,4,4,4,4
3964,0,2,3,3,2,2,2,2,2,2,3
3965,0,3,2,2,2,2,1,2,2,2,1
3966,0,3,2,2,2,2,2,2,2,2,2
3967,1,3,3,2,3,2,3,3,2,2,3
3968,1,2,3,4,4,4,3,4,4,3,3
3969,0,3,2,3,2,2,3,3,3,3,3
3970,1,4,4,4,4,4,4,4,4,4,4
3971,1,2,3,3,3,3,3,3,4,3,3
3972,1,4,4,4,4,4,4,4,4,4,4
3973,0,3,2,2,3,2,2,2,2,2,2
3974,1,3,4,3,3,3,4,3,3,3,3
3975,1,4,4,4,4,4,4,4,4,4,4
3976,0,1,1,1,1,1,1,1,1,1,1
3977,1,2,2,2,3,3,2,2,3,2,3
3978,1,3,3,3,3,3,3,3,3,4,3
3979,0,2,2,2,2,2,2,2,2,2,2
3980,1,4,4,3,4,3,3,3,3,3,3
3981,1,4,3,4,4,4,3,4,4,4,4
3982,1,4,4,4,4,4,4,4,4,4,4
3983,0,1,2,2,2,2,2,2,2,2,2
3984,1,3,3,3,3,4,3,3,3,4,3
3985,0,3,2,2,2,2,2,2,2,1,2
3986,1,4,4,4,4,4,4,4,4,4,4
3987,1,3,3,3,3,3,3,3,3,3,3
3988,0,2,2,1,1,2,1,1,1,1,1
3989,1,3,3,3,3,3,3,3,3,3,3
3990,0,2,1,1,1,2,2,1,2,1,1
3991,1,4,3,3,3,3,3,3,3,2,2
3992,0,1,1,1,1,1,1,1,1,1,1
3993,1,4,4,4,4,4,4,4,4,4,4
3994,0,3,2,2,2,2,2,2,2,2,2
3995,1,4,4,4,4,4,4,4,4,4,4
3996,0,3,2,3,2,2,2,2,2,2,2
3997,1,3,2,2,3,3,3,3,3,3,3
3998,1,3,3,3,3,3,3,2,3,3,3
3999,0,2,3,3,3,3,3,2,2,2,2
4000,1,4,4,4,4,4,4,4,4,4,4
4001,0,2,3,2,2,2,2,2,2,2,2
4002,0,2,2,1,1,1,1,1,1,1,1
4003,0,2,2,1,1,1,1,1,1,1,1
4004,0,2,2,2,2,2,3,2,2,2,2
4005,0,2,2,1,1,1,1,2,2,1,2
4006,1,4,3,2,2,2,3,3,2,3,3
4007,0,2,1,1,1,2,1,1,1,1,1
4008,1,4,4,4,4,4,4,4,4,4,4
4009,1,3,3,3,3,3,3,3,3,3,3
4010,0,1,2,1,1,1,1,2,1,1,1
4011,1,3,4,4,4,4,4,4,4,4,4
4012,1,3,3,4,3,4,3,4,4,4,4
4013,1,4,4,4,4,4,4,4,4,4,4
4014,1,3,3,3,3,4,3,3,3,3,3
4015,0,1,1,1,1,1,1,1,1,1,1
4016,0,1,1,1,1,1,1,1,1,1,1
4017,0,1,1,1,1,1,1,1,1,1,1
4018,0,1,1,1,1,1,1,1,1,1,1
4019,1,4,4,4,4,4,4,4,4,4,4
4020,0,2,1,1,1,2,1,2,1,1,1
4021,1,2,3,3,3,3,2,3,3,2,3
4022,0,1,2,1,1,1,1,1,1,1,1
4023,0,2,1,1,1,1,1,1,1,1,1
4024,0,2,2,2,2,1,2,2,2,2,2
4025,0,2,2,1,1,2,1,2,1,2,2
4026,1,4,4,4,4,4,4,4,4,4,4
4027,1,3,3,3,3,3,3,3,3,2,3
4028,1,2,2,3,3,1,2,3,3,3,2
4029,0,1,2,2,2,1,2,1,2,2,1
4030,0,1,1,1,1,1,1,1,1,1,1
4031,0,1,1,1,1,1,1,1,1,1,1
4032,0,1,1,2,2,2,2,2,2,1,2
4033,0,2,2,1,1,1,2,1,1,2,1
4034,1,3,4,3,3,3,3,4,3,3,3
4035,1,3,4,3,3,3,3,3,4,3,4
4036,1,4,3,4,4,4,4,4,4,4,3
4037,1,3,3,3,4,3,3,3,3,3,3
4038,0,2,3,3,2,3,2,3,2,2,2
4039,0,2,1,1,1,1,1,1,1,1,1
4040,1,4,3,3,3,3,3,3,3,3,3
4041,0,2,1,1,1,2,2,1,1,1,2
4042,0,2,2,1,1,1,2,1,1,1,1
4043,0,1,2,2,2,1,1,2,2,2,2
4044,0,2,2,2,2,2,1,1,2,1,2
4045,1,4,3,3,3,3,3,3,3,3,3
4046,1,4,3,3,3,3,4,3,3,3,4
4047,0,1,2,1,1,1,1,1,1,1,1
4048,0,2,2,2,2,2,2,2,2,2,2
4049,1,4,4,4,4,4,4,4,4,4,4
4050,0,1,2,2,2,2,2,2,2,2,2
4051,0,2,1,2,2,2,2,2,2,2,2
4052,1,4,4,4,4,4,4,4,4,4,4
4053,0,2,2,2,2,3,2,3,2,3,2
4054,1,3,4,4,4,4,3,4,3,4,4
4055,1,2,3,3,3,3,3,3,3,2,3
4056,1,3,4,4,3,4,3,2,4,4,3
4057,0,2,2,2,2,2,2,2,3,2,2
4058,1,3,3,3,2,4,2,3,3,4,3
4059,1,3,4,4,3,3,3,3,3,3,3
4060,1,4,3,3,3,3,3,3,3,3,3
4061,1,4,4,3,3,3,3,4,4,4,3
4062,0,1,1,1,1,1,1,1,1,1,1
4063,1,4,4,4,4,4,4,4,4,4,4
4064,1,3,3,3,4,3,4,4,4,3,4
4065,0,1,2,2,3,2,3,3,2,2,2
4066,0,2,1,2,2,1,2,2,2,2,2
4067,0,1,2,2,2,2,2,2,2,2,2
4068,0,1,1,1,1,1,1,1,1,1,1
4069,1,4,4,4,4,4,4,4,4,4,4
4070,1,4,3,4,4,3,4,4,4,4,4
4071,0,1,1,1,1,1,1,1,1,1,1
4072,0,2,1,2,1,2,2,2,2,1,1
4073,0,3,2,2,2,2,3,2,2,2,2
4074,0,1,1,2,2,2,2,1,2,2,2
4075,1,3,3,3,4,3,4,3,3,3,3
4076,1,4,4,3,3,3,3,3,3,3,3
4077,0,2,2,2,2,2,2,2,2,2,2
4078,1,4,4,3,4,3,4,4,4,4,4
4079,1,3,3,3,3,3,2,3,3,3,3
4080,1,3,3,3,3,4,3,3,2,4,3
4081,0,1,1,1,1,1,1,1,1,1,1
4082,1,3,2,3,3,3,3,3,2,3,3
4083,0,1,1,1,1,1,1,1,1,1,1
4084,1,4,4,4,4,4,4,4,4,4,4
4085,1,4,4,4,4,4,4,4,4,4,4
4086,0,1,1,1,1,1,1,1,1,1,1
4087,0,1,1,1,1,1,2,1,2,2,1
4088,1,4,3,3,2,2,3,3,3,3,2
4089,0,3,2,2,2,2,2,2,3,2,2
4090,1,4,4,4,4,3,4,4,3,3,4
4091,0,2,2,2,2,2,2,2,2,2,2
4092,0,1,1,1,1,1,1,1,1,1,1
4093,1,3,3,3,3,3,2,3,3,3,2
4094,0,1,1,1,1,1,1,1,1,1,1
4095,1,3,2,3,3,3,3,3,3,3,3
4096,1,4,4,4,4,4,4,4,4,4,4
4097,0,2,3,2,2,2,2,2,2,2,2
4098,1,3,3,4,4,4,4,4,4,4,4
4099,0,2,3,2,2,2,3,3,2,3,3
4100,1,4,4,4,4,4,4,4,4,4,4
4101,0,2,2,2,2,2,1,2,1,2,2
4102,1,4,3,4,4,3,4,4,4,4,4
4103,0,1,1,1,1,1,1,1,1,1,2
4104,1,3,3,4,4,4,4,4,4,4,4
4105,1,4,3,4,3,3,3,4,4,3,3
4106,1,4,4,3,3,4,4,3,4,3,4
4107,0,2,3,2,2,2,2,3,2,3,2
4108,1,3,3,3,3,2,2,2,2,2,2
4109,1,3,3,4,3,4,4,4,4,4,3
4110,0,1,1,1,1,1,1,1,1,1,1
4111,0,2,3,2,2,2,3,2,2,2,2
4112,1,4,4,4,4,4,4,4,4,4,4
4113,0,1,1,1,1,1,1,1,1,1,1
4114,0,1,1,1,1,1,1,1,1,1,1
4115,0,1,2,2,2,2,2,2,2,2,2
4116,1,4,3,3,3,3,3,3,3,2,3
4117,0,1,1,1,1,1,1,1,1,1,1
4118,0,1,3,2,2,2,2,2,2,2,2
4119,0,1,1,1,1,1,1,1,1,1,1
4120,1,2,2,3,3,3,3,3,3,2,3
4121,1,4,4,4,3,3,4,3,4,4,4
4122,0,1,1,1,1,2,1,1,1,1,1
4123,0,2,2,2,2,2,2,2,2,3,2
4124,0,2,2,1,1,2,2,1,1,2,1
4125,0,2,2,2,1,2,2,2,2,2,1
4126,0,1,2,2,2,2,2,1,2,2,1
4127,0,2,1,1,1,1,2,1,1,1,1
4128,0,1,1,1,1,1,1,1,1,1,1
4129,1,4,3,4,3,3,3,4,4,4,4
4130,1,4,4,4,4,4,4,4,4,4,4
4131,0,1,1,1,1,1,1,1,1,1,1
4132,0,3,3,2,3,2,3,2,3,2,2
4133,0,3,2,2,2,3,2,2,2,2,3
4134,0,1,1,1,1,1,1,1,1,1,1
4135,1,4,4,4,4,4,4,4,4,4,4
4136,0,1,2,3,2,3,2,2,2,2,2
4137,0,1,1,1,1,1,1,1,1,1,1
4138,0,2,1,1,1,1,2,1,1,1,2
4139,1,4,4,4,4,4,4,4,4,4,4
4140,1,1,2,3,3,3,3,2,3,3,3
4141,0,1,1,1,1,1,1,1,1,1,1
4142,0,2,2,1,1,1,1,1,1,1,1
4143,0,1,1,1,1,2,1,1,2,1,1
4144,0,2,2,2,2,2,2,2,2,2,2
4145,1,3,3,4,4,4,4,4,4,4,4
4146,0,2,2,2,2,2,2,2,2,1,2
4147,0,2,1,1,1,2,1,1,2,1,2
4148,0,2,1,1,2,1,1,2,2,1,1
4149,1,4,3,3,3,3,3,3,3,3,3
4150,0,2,2,3,3,2,3,2,2,3,2
4151,0,2,2,3,3,3,2,3,2,3,2
4152,1,3,3,3,3,3,3,3,3,3,3
4153,1,2,3,3,3,3,3,3,3,3,2
4154,0,2,2,2,2,2,2,2,2,2,1
4155,1,4,3,2,2,3,4,3,3,3,3
4156,0,1,2,2,1,1,1,1,2,2,1
4157,0,1,1,1,1,1,1,1,1,1,1
4158,1,3,4,4,4,4,4,4,4,4,4
4159,1,2,3,3,3,2,2,3,2,3,3
4160,0,2,1,1,1,1,1,1,1,1,1
4161,0,1,1,1,1,1,1,1,1,1,1
4162,1,3,3,3,4,4,3,4,4,3,4
4163,0,2,2,1,1,2,1,1,2,2,1
4164,0,2,2,2,2,2,2,2,1,2,2
4165,0,2,2,1,1,1,1,1,1,1,1
4166,1,2,3,3,3,3,3,3,3,3,3
4167,0,2,2,3,2,2,2,2,2,2,2
4168,1,4,4,4,4,4,4,4,4,4,4
4169,0,2,2,2,2,2,2,2,2,2,2
4170,0,1,1,1,1,1,1,1,1,1,1
4171,0,1,1,1,1,1,1,1,1,1,1
4172,1,3,4,4,4,4,4,4,4,4,4
4173,0,2,1,2,2,2,2,2,2,1,2
4174,1,3,3,4,4,4,3,3,3,4,4
4175,1,4,4,4,4,4,4,4,4,4,4
4176,0,2,2,1,2,1,1,2,2,2,2
4177,1,3,3,3,3,2,3,3,3,3,3
4178,1,2,4,3,3,3,3,3,3,3,3
4179,1,4,4,4,4,4,4,4,4,4,4
4180,1,2,2,3,3,2,3,3,3,3,3
4181,1,4,4,4,4,4,4,4,4,4,4
4182,0,4,3,2,2,2,3,2,2,3,2
4183,1,4,3,3,3,2,3,3,3,3,3
4184,0,2,1,1,1,1,1,1,1,1,1
4185,0,2,3,2,2,2,2,3,2,2,3
4186,1,4,4,4,4,4,4,4,4,4,4
4187,1,4,4,3,3,2,3,4,3,3,3
4188,1,2,3,3,3,4,3,4,4,4,3
4189,0,2,1,1,1,1,1,1,1,2,2
4190,0,1,1,2,2,1,1,2,2,1,1
4191,0,1,1,2,2,2,2,1,2,2,2
4192,0,3,3,2,2,2,2,2,2,2,2
4193,1,3,4,3,3,3,3,3,3,3,3
4194,0,1,1,2,1,1,1,2,1,2,1
4195,0,1,1,2,2,2,1,1,1,2,2
4196,0,1,1,1,1,1,1,1,1,1,1
4197,0,2,1,1,1,1,1,1,1,1,1
4198,1,4,4,4,4,4,4,4,4,4,4
4199,1,4,3,3,3,3,3,3,3,2,3
4200,0,2,1,2,2,2,2,2,2,2,2
4201,1,3,3,4,4,4,4,4,4,3,4
4202,1,4,4,4,4,4,4,4,4,4,4
4203,1,3,2,3,3,4,3,3,3,3,3
4204,1,3,4,4,4,4,4,4,4,4,4
4205,1,3,4,4,4,4,4,4,4,4,4
4206,0,2,1,1,1,1,1,1,1,1,1
4207,1,4,4,4,4,4,4,4,4,4,4
4208,0,3,3,2,2,2,3,2,2,3,3
4209,1,2,2,2,2,3,2,3,3,2,2
4210,1,4,4,4,4,4,4,4,4,4,4
4211,1,4,4,4,4,4,4,4,4,4,4
4212,1,4,4,4,4,4,4,4,4,4,4
4213,1,3,2,3,3,3,2,2,3,3,3
4214,0,1,1,1,1,1,1,1,1,1,1
4215,0,1,1,1,1,1,1,1,1,1,1
4216,1,3,3,4,4,4,4,4,4,4,4
4217,0,1,1,1,1,1,1,1,1,1,1
4218,1,4,4,4,4,4,4,3,4,4,4
4219,0,2,3,2,2,2,2,2,2,2,2
4220,0,2,1,1,1,1,2,2,2,2,1
4221,1,4,4,4,4,4,4,4,4,4,4
4222,0,1,2,1,1,1,1,1,1,2,1
4223,0,3,2,2,2,2,2,2,2,2,2
4224,1,3,2,3,2,3,3,3,2,3,3
4225,0,1,1,1,2,2,1,2,1,1,1
4226,0,1,3,2,2,1,1,1,2,2,2
4227,0,1,1,1,2,1,1,2,2,1,2
4228,1,4,4,3,4,3,3,4,3,4,3
4229,1,2,2,2,2,3,3,3,2,3,3
4230,0,2,2,1,2,2,2,1,2,2,1
4231,0,1,2,1,1,1,1,2,1,2,2
4232,1,3,2,3,3,3,3,3,3,3,2
4233,1,4,4,4,4,4,4,4,4,4,4
4234,0,2,2,1,1,1,1,1,1,1,1
4235,0,2,2,2,2,1,1,2,1,1,2
4236,0,3,3,2,2,2,2,2,2,2,2
4237,1,4,4,4,4,4,4,3,3,4,3
4238,1,3,3,3,4,2,3,3,3,3,3
4239,1,4,4,4,4,4,4,4,4,4,4
4240,1,3,3,3,3,3,3,3,3,3,3
4241,0,0,2,2,3,3,2,3,2,2,2
4242,0,1,3,2,3,2,2,2,2,2,2
4243,1,4,4,4,4,3,4,3,3,3,4
4244,0,1,1,1,1,1,1,1,2,1,1
4245,1,4,3,3,3,3,3,3,3,3,3
4246,0,1,1,1,1,1,1,1,1,1,1
4247,1,4,4,4,4,4,4,4,4,4,4
4248,1,4,3,4,4,3,4,4,4,3,3
4249,0,1,1,1,1,1,1,1,1,1,1
4250,0,2,1,2,1,2,2,1,2,2,2
4251,1,4,4,4,4,3,3,4,4,4,3
4252,0,2,3,2,2,2,2,2,2,2,2
4253,0,2,3,2,3,2,2,3,2,2,2
4254,0,1,2,2,2,2,2,2,2,2,3
4255,1,4,3,3,3,3,3,3,3,4,3
4256,0,3,3,3,2,3,3,2,3,3,2
4257,1,4,4,4,4,4,4,4,4,4,4
4258,1,4,4,4,4,4,4,4,4,4,4
4259,0,1,1,1,1,1,1,1,1,1,1
4260,0,2,2,2,2,2,2,2,2,2,2
4261,0,1,1,1,1,1,1,1,1,1,1
4262,0,2,2,2,3,2,3,2,3,2,2
4263,0,1,1,1,1,2,1,1,2,1,2
4264,0,2,2,3,2,2,3,2,2,2,3
4265,1,4,4,4,4,4,4,4,4,4,4
4266,1,3,4,3,3,3,4,4,3,3,3
4267,1,4,4,4,4,4,4,4,4,4,4
4268,0,1,1,1,1,1,1,2,1,1,1
4269,0,3,2,2,2,2,2,2,2,2,2
4270,1,4,3,3,4,4,3,4,4,3,4
4271,0,1,2,1,1,1,1,1,1,1,1
4272,1,2,3,3,3,2,3,2,3,2,3
4273,1,3,2,3,2,3,3,3,3,3,3
4274,0,1,1,2,2,2,2,2,2,1,2
4275,1,3,3,3,3,3,3,3,3,3,3
4276,1,2,4,4,3,4,3,3,4,3,3
4277,0,1,1,1,1,1,1,1,1,1,1
4278,0,3,3,3,2,3,2,2,3,2,3
4279,1,1,3,3,2,2,2,3,3,3,3
4280,0,1,1,1,1,1,1,1,1,1,1
4281,1,3,3,2,3,2,3,3,3,3,3
4282,0,1,1,1,1,1,1,1,1,1,1
4283,0,2,1,1,1,1,1,1,1,1,1
4284,0,1,1,2,2,2,1,2,1,2,2
4285,1,3,3,3,3,3,3,3,3,3,2
4286,0,1,1,1,1,1,1,1,1,1,1
4287,0,4,2,2,2,2,2,2,2,2,1
4288,1,3,3,3,4,3,3,3,3,3,4
4289,0,1,1,1,1,1,1,1,1,1,1
4290,0,1,3,2,2,2,2,2,2,2,2
4291,1,3,3,3,3,3,3,3,3,3,3
4292,1,3,4,3,3,4,3,3,4,3,3
4293,1,3,3,3,3,2,3,3,3,3,3
4294,1,4,4,4,4,4,4,4,4,4,4
4295,0,1,1,1,1,1,1,1,1,1,1
4296,1,2,2,3,3,2,3,3,3,3,2
4297,0,1,1,1,1,1,1,1,1,1,1
4298,1,3,3,4,4,4,4,4,4,4,4
4299,1,3,3,3,3,4,3,3,3,3,3
4300,1,2,3,2,3,2,3,2,3,3,3
4301,0,2,2,2,2,3,2,2,2,2,2
4302,1,4,4,4,4,4,4,4,4,4,4
4303,1,4,4,3,3,2,3,3,3,3,3
4304,1,4,3,4,3,4,4,4,4,4,4
4305,0,1,1,1,1,2,2,2,1,1,2
4306,1,4,3,3,3,3,4,4,3,4,3
4307,1,2,3,3,2,2,2,2,3,2,3
4308,1,3,3,4,4,2,3,3,3,4,3
4309,0,1,1,1,1,1,1,1,1,1,1
4310,1,4,3,4,4,4,3,3,2,3,3
4311,1,4,4,4,4,0,4,4,4,4,4
4312,0,1,1,1,1,1,1,1,1,1,1
4313,0,1,1,1,1,1,1,1,1,1,1
4314,1,3,3,3,3,3,3,2,3,3,3
4315,1,4,4,4,4,4,4,4,4,4,4
4316,1,3,3,4,3,4,3,3,3,4,3
4317,0,1,1,1,1,1,1,1,1,1,1
4318,1,4,3,4,3,3,4,4,3,3,4
4319,1,4,4,4,4,4,4,4,4,4,4
4320,1,2,2,2,2,3,3,3,3,3,3
4321,0,2,2,2,2,2,2,2,2,2,2
4322,1,4,4,4,4,4,4,4,4,4,4
4323,0,1,2,2,1,2,2,1,2,2,2
4324,1,4,4,4,4,4,4,4,4,4,4
4325,0,1,1,1,1,1,1,1,1,1,1
4326,0,2,2,1,1,1,2,1,1,1,1
4327,1,2,4,3,2,3,3,3,3,3,3
4328,1,2,3,3,3,3,3,3,3,4,3
4329,1,3,3,4,3,3,4,3,3,4,3
4330,0,1,2,1,2,1,1,1,1,1,2
4331,0,2,2,2,2,2,1,2,2,1,2
4332,1,3,3,3,3,3,3,3,3,4,3
4333,0,2,2,1,2,1,2,2,1,2,1
4334,1,4,4,4,4,4,4,4,4,4,4
4335,0,4,2,3,3,2,3,2,2,3,2
4336,1,2,3,3,3,3,4,2,3,3,3
4337,1,4,4,4,4,4,4,4,4,4,4
4338,1,2,2,2,3,2,2,3,3,3,2
4339,1,3,4,4,4,4,4,4,4,4,4
4340,0,2,1,1,1,1,2,1,1,1,1
4341,0,2,2,1,1,1,1,1,1,1,1
4342,0,1,3,2,2,2,2,2,2,2,2
4343,1,4,4,4,4,4,4,4,4,4,4
4344,0,2,2,2,2,2,2,3,3,2,2
4345,1,4,4,4,4,4,4,4,4,4,4
4346,0,2,2,2,2,2,2,2,2,2,2
4347,0,1,2,1,2,2,2,2,1,2,2
4348,1,4,3,4,4,4,4,3,4,3,4
4349,0,3,2,2,2,1,2,2,2,2,2
4350,1,3,3,3,3,3,3,2,3,3,3
4351,1,4,4,4,4,4,4,4,4,4,4
4352,1,4,4,4,4,4,4,4,4,4,4
4353,1,4,4,4,4,4,4,4,4,4,3
4354,1,4,3,4,4,4,4,4,4,4,4
4355,0,1,1,1,1,1,1,1,1,1,1
4356,0,1,1,1,1,1,1,1,1,1,1
4357,1,3,3,3,4,3,4,4,4,3,4
4358,1,4,4,4,4,4,4,4,4,4,4
4359,1,4,3,3,2,2,3,3,3,3,3
4360,1,2,3,3,3,3,3,3,3,3,3
4361,0,1,1,1,1,1,1,1,1,1,1
4362,1,4,3,3,3,4,3,4,3,3,3
4363,0,2,2,2,2,2,2,2,2,2,2
4364,1,2,4,3,3,3,3,3,3,3,3
4365,0,1,1,1,1,2,1,1,1,1,2
4366,0,1,1,1,1,1,1,1,1,1,1
4367,0,1,1,1,1,1,1,1,1,1,1
4368,1,3,3,4,4,4,4,4,4,3,4
4369,0,2,1,1,1,1,2,1,1,1,1
4370,0,1,1,1,1,2,1,1,1,1,1
4371,0,2,3,2,2,2,2,2,2,2,3
4372,0,1,1,1,1,1,1,1,1,1,1
4373,1,4,4,4,3,4,4,4,4,4,4
4374,0,1,2,2,2,2,2,2,2,2,2
4375,1,3,2,3,3,3,3,3,3,3,3
4376,1,4,4,4,4,4,4,4,4,4,4
4377,1,4,4,4,4,4,4,4,4,4,4
4378,1,3,3,3,3,4,3,3,3,3,3
4379,0,1,1,1,1,1,1,1,1,1,1
4380,1,4,3,3,3,3,3,3,3,2,3
4381,0,2,1,2,3,2,3,2,2,3,2
4382,0,3,3,3,3,3,2,3,2,2,3
4383,0,2,2,2,2,2,2,2,2,3,3
4384,1,4,4,4,4,4,4,4,4,4,4
4385,1,4,4,3,3,4,3,3,3,3,3
4386,1,4,4,4,4,4,4,4,4,4,4
4387,1,4,3,3,3,3,3,3,3,3,3
4388,1,4,4,4,4,4,4,4,4,4,4
4389,1,4,4,4,4,4,4,4,4,4,3
4390,0,1,1,1,1,1,1,1,1,1,1
4391,0,2,2,2,2,2,2,2,2,2,2
4392,0,2,2,2,3,2,2,2,2,2,3
4393,0,1,1,1,1,2,1,1,1,1,1
4394,1,4,3,3,4,3,3,3,3,3,3
4395,1,4,3,4,4,3,4,4,3,4,3
4396,1,4,4,4,4,4,4,4,4,4,4
4397,0,1,1,1,1,1,1,1,1,1,1
4398,0,2,2,2,2,2,2,2,2,2,2
4399,1,4,4,4,3,3,3,4,3,4,4
4400,1,2,3,3,3,3,3,3,4,3,4
4401,0,1,1,1,1,1,2,1,1,1,1
4402,0,2,1,1,1,1,1,1,1,1,1
4403,1,4,4,4,4,4,4,4,4,4,4
4404,0,1,1,1,1,1,1,1,1,2,1
4405,0,2,2,1,1,1,1,1,1,1,1
4406,1,4,3,3,3,3,3,3,3,3,3
4407,0,1,1,1,1,1,1,1,1,1,1
4408,0,1,1,1,1,1,1,1,1,1,1
4409,1,4,4,4,4,4,4,4,4,3,4
4410,1,3,2,3,3,2,3,3,3,3,3
4411,1,1,3,3,3,3,3,3,3,2,3
4412,1,4,3,3,3,2,2,3,3,3,3
4413,0,2,2,1,2,1,2,1,1,2,1
4414,0,2,1,1,1,2,1,1,1,1,1
4415,0,1,2,3,2,3,2,2,2,2,2
4416,0,3,2,2,2,2,2,2,2,2,2
4417,0,2,2,1,1,1,1,1,1,1,1
4418,1,4,4,4,4,4,4,4,4,4,4
4419,1,4,3,4,4,4,4,4,4,3,4
4420,1,2,2,3,3,3,3,3,3,3,2
4421,0,1,1,1,1,1,1,1,1,1,1
4422,0,1,2,1,1,1,1,1,1,1,1
4423,1,3,3,4,4,4,4,4,4,4,4
4424,1,4,4,4,4,4,4,4,4,4,4
4425,0,1,1,1,1,1,1,2,1,1,1
4426,1,2,3,4,4,4,3,4,3,3,4
4427,1,3,4,3,4,4,3,4,4,4,3
4428,1,3,3,2,3,2,3,3,3,4,2
4429,1,4,4,4,4,4,4,4,4,4,4
4430,0,1,1,1,1,1,1,1,1,1,1
4431,0,2,1,1,1,2,2,1,1,2,2
4432,1,4,4,4,4,3,4,4,4,4,4
4433,1,4,4,4,3,4,4,4,4,4,4
4434,0,1,1,1,1,2,1,1,1,1,1
4435,0,2,2,3,2,4,2,2,3,2,2
4436,0,1,1,1,1,1,1,1,1,1,1
4437,1,3,4,3,4,4,4,4,3,4,4
4438,0,0,3,3,2,2,2,2,2,3,2
4439,1,3,3,3,2,3,3,3,3,3,3
4440,1,3,4,4,4,4,4,4,4,3,4
4441,0,2,2,2,2,1,2,2,2,2,2
4442,1,4,4,4,4,4,4,4,4,4,4
4443,0,3,2,2,2,2,2,3,2,2,3
4444,1,3,3,4,4,4,4,3,4,3,4
4445,0,2,1,2,2,2,2,2,2,2,2
4446,1,4,4,4,4,4,4,4,4,4,4
4447,0,2,2,2,2,2,2,2,2,1,2
4448,1,4,4,4,4,4,4,4,4,4,4
4449,0,1,1,1,1,1,1,1,2,1,1
4450,0,1,1,1,1,1,1,1,1,1,1
4451,1,4,4,4,4,4,4,4,4,4,4
4452,0,3,2,3,2,3,3,2,3,3,3
4453,0,1,1,1,1,1,1,1,1,1,1
4454,0,2,1,1,1,1,1,1,2,1,1
4455,1,3,3,3,3,3,3,3,3,3,3
4456,1,3,2,4,3,3,3,3,3,3,3
4457,1,4,4,4,4,4,4,4,4,4,4
4458,1,3,4,4,4,3,4,4,4,4,4
4459,0,2,1,2,1,2,2,1,1,2,2
4460,1,2,3,3,3,3,3,3,3,3,3
4461,1,4,4,3,3,3,3,3,3,3,3
4462,1,3,4,4,4,4,3,4,4,4,4
4463,1,3,2,3,3,2,3,3,3,3,3
4464,1,4,4,4,4,4,4,4,4,4,4
4465,0,4,3,2,3,2,3,3,2,2,2
4466,0,1,1,2,2,2,2,1,2,1,2
4467,0,2,2,2,2,2,2,2,2,2,2
4468,1,3,3,3,3,3,3,3,3,2,3
4469,1,2,2,3,3,2,2,3,3,2,3
4470,0,2,2,1,1,2,2,1,2,1,1
4471,0,1,1,1,1,1,1,1,1,1,1
4472,1,4,4,4,4,4,4,4,4,4,4
4473,1,4,4,4,4,3,4,3,3,4,4
4474,1,3,3,3,3,3,2,3,3,4,3
4475,0,1,1,1,1,1,1,1,1,1,1
4476,0,1,3,2,1,2,2,1,1,2,2
4477,0,1,1,1,1,1,1,1,1,1,1
4478,0,1,1,1,1,1,1,1,1,1,1
4479,0,3,2,1,1,2,1,1,1,1,1
4480,1,3,4,4,4,4,3,4,3,3,3
4481,1,3,3,3,2,2,2,3,3,3,2
4482,1,4,4,4,4,4,4,4,4,4,4
4483,1,4,4,4,4,4,4,4,4,4,4
4484,1,4,3,4,4,4,3,3,4,4,4
4485,1,4,4,4,4,4,4,4,4,4,4
